PurchaseDate,CustomerID,Gender,MaritalStatus,Children,AnnualIncome,City,Country,ProductFamily,ProductDepartment,ProductCategory,UnitsSold,Revenue,,,
25/05/2009,9026,M,S,2,$30K - $50K,Salem,USA,Food,Snacks,Candy,2,$8.10,,,
25/05/2009,272,F,S,0,$30K - $50K,Hidalgo,Mexico,Food,Canned Foods,Canned Soup,6,$21.38,,,
25/05/2009,3023,M,M,2,$30K - $50K,Vancouver,Canada,Food,Frozen Foods,Breakfast Foods,6,$4.71,,,
25/05/2009,8326,F,M,1,$10K - $30K,San Andres,Mexico,Non-Consumable,Health and Hygiene,Cold Remedies,3,$2.81,,,
25/05/2009,5757,M,S,1,$30K - $50K,Hidalgo,Mexico,Non-Consumable,Household,Bathroom Products,5,$5.51,,,
25/05/2009,1936,M,S,4,$10K - $30K,Vancouver,Canada,Food,Starchy Foods,Starchy Foods,4,$10.08,,,
25/05/2009,3625,F,S,0,$30K - $50K,Vancouver,Canada,Drink,Dairy,Dairy,3,$15.18,,,
25/05/2009,6560,F,S,5,$70K - $90K,Tacoma,USA,Food,Snack Foods,Snack Foods,5,$18.45,,,
25/05/2009,4750,F,S,5,$130K - $150K,Portland,USA,Food,Meat,Meat,3,$5.23,,,
25/05/2009,4846,M,S,3,$30K - $50K,Tacoma,USA,Non-Consumable,Household,Paper Products,5,$14.49,,,
25/05/2009,3703,M,S,2,$50K - $70K,Bellingham,USA,Food,Dairy,Dairy,1,$6.77,,,
25/05/2009,4676,F,M,0,$30K - $50K,Spokane,USA,Drink,Dairy,Dairy,3,$14.49,,,
25/05/2009,8625,F,S,4,$30K - $50K,Guadalajara,Mexico,Food,Frozen Foods,Breakfast Foods,2,$2.47,,,
25/05/2009,5686,M,M,3,$70K - $90K,Bremerton,USA,Drink,Beverages,Carbonated Beverages,2,$11.23,,,
25/05/2009,767,F,S,2,$10K - $30K,Camacho,Mexico,Food,Baking Goods,Jams and Jellies,4,$12.96,,,
25/05/2009,2099,M,M,0,$30K - $50K,Merida,Mexico,Food,Produce,Packaged Vegetables,5,$16.70,,,
26/05/2009,9422,F,M,4,$30K - $50K,Beverly Hills,USA,Drink,Beverages,Carbonated Beverages,5,$10.87,,,
26/05/2009,2568,M,M,2,$50K - $70K,Portland,USA,Food,Baking Goods,Jams and Jellies,2,$7.98,,,
26/05/2009,5226,M,M,0,$130K - $150K,Beverly Hills,USA,Food,Frozen Foods,Vegetables,4,$8.88,,,
26/05/2009,1948,M,M,1,$130K - $150K,Acapulco,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,$4.76,,,
26/05/2009,5406,F,S,4,$30K - $50K,Acapulco,Mexico,Non-Consumable,Periodicals,Magazines,5,$10.86,,,
26/05/2009,1101,M,M,3,$30K - $50K,Vancouver,Canada,Food,Snack Foods,Snack Foods,3,$24.83,,,
26/05/2009,48,M,M,0,$50K - $70K,Camacho,Mexico,Food,Frozen Foods,Frozen Entrees,3,$6.97,,,
26/05/2009,1770,M,S,5,$30K - $50K,Hidalgo,Mexico,Food,Produce,Vegetables,7,$10.90,,,
26/05/2009,6870,M,M,5,$30K - $50K,Seattle,USA,Food,Baked Goods,Bread,4,$15.37,,,
26/05/2009,3567,M,M,1,$70K - $90K,Spokane,USA,Food,Frozen Foods,Vegetables,5,$5.71,,,
26/05/2009,1059,M,S,4,$50K - $70K,San Andres,Mexico,Food,Baking Goods,Jams and Jellies,3,$11.00,,,
26/05/2009,789,F,M,4,$50K - $70K,Hidalgo,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,4,$14.94,,,
26/05/2009,8670,M,M,1,$30K - $50K,Merida,Mexico,Food,Frozen Foods,Breakfast Foods,3,$13.28,,,
26/05/2009,3210,M,S,2,$30K - $50K,Hidalgo,Mexico,Food,Produce,Vegetables,6,$8.30,,,
26/05/2009,9440,F,S,2,$50K - $70K,San Diego,USA,Food,Eggs,Eggs,6,$35.33,,,
26/05/2009,1361,F,S,0,$50K - $70K,San Diego,USA,Food,Produce,Vegetables,5,$9.23,,,
26/05/2009,1538,M,S,2,$110K - $130K,Los Angeles,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,$3.83,,,
26/05/2009,1983,M,M,5,$30K - $50K,Tacoma,USA,Food,Frozen Foods,Vegetables,4,$9.47,,,
26/05/2009,4015,M,S,3,$50K - $70K,Los Angeles,USA,Food,Produce,Vegetables,3,$10.18,,,
26/05/2009,5436,M,S,2,$10K - $30K,Los Angeles,USA,Food,Dairy,Dairy,4,$16.26,,,
26/05/2009,6082,F,M,4,$10K - $30K,Salem,USA,Food,Breakfast Foods,Breakfast Foods,4,$22.21,,,
26/05/2009,6962,F,S,2,$50K - $70K,San Andres,Mexico,Food,Frozen Foods,Frozen Entrees,4,$11.33,,,
26/05/2009,3311,F,M,2,$70K - $90K,Portland,USA,Drink,Dairy,Dairy,4,$17.78,,,
26/05/2009,372,M,M,1,$10K - $30K,Bellingham,USA,Food,Deli,Meat,2,$16.54,,,
26/05/2009,3890,M,M,5,$10K - $30K,Seattle,USA,Food,Starchy Foods,Starchy Foods,5,$5.52,,,
26/05/2009,896,F,M,5,$50K - $70K,Merida,Mexico,Food,Produce,Vegetables,6,$16.10,,,
26/05/2009,8427,M,M,3,$10K - $30K,Spokane,USA,Food,Produce,Vegetables,4,$12.98,,,
27/05/2009,3879,F,S,5,$30K - $50K,Vancouver,Canada,Food,Frozen Foods,Breakfast Foods,2,$2.66,,,
27/05/2009,9919,F,S,2,$10K - $30K,Vancouver,Canada,Food,Frozen Foods,Vegetables,3,$4.82,,,
27/05/2009,60,M,S,3,$30K - $50K,Vancouver,Canada,Food,Deli,Meat,5,$29.85,,,
27/05/2009,1511,M,M,3,$10K - $30K,Portland,USA,Food,Produce,Vegetables,3,$22.54,,,
27/05/2009,3004,F,S,1,$130K - $150K,Beverly Hills,USA,Non-Consumable,Health and Hygiene,Pain Relievers,5,$39.10,,,
27/05/2009,3366,M,S,1,$70K - $90K,Camacho,Mexico,Food,Deli,Meat,5,$23.97,,,
27/05/2009,8647,F,S,1,$50K - $70K,Bremerton,USA,Non-Consumable,Household,Paper Products,4,$4.12,,,
27/05/2009,4377,F,M,0,$30K - $50K,San Andres,Mexico,Food,Frozen Foods,Breakfast Foods,5,$4.28,,,
27/05/2009,2143,M,S,3,$10K - $30K,Tacoma,USA,Food,Baking Goods,Baking Goods,3,$13.68,,,
27/05/2009,3857,F,M,2,$10K - $30K,Merida,Mexico,Food,Produce,Specialty,4,$16.32,,,
27/05/2009,2385,F,S,1,$30K - $50K,Los Angeles,USA,Food,Produce,Vegetables,3,$6.22,,,
27/05/2009,4832,F,M,2,$30K - $50K,Seattle,USA,Non-Consumable,Health and Hygiene,Bathroom Products,3,$17.63,,,
27/05/2009,9776,F,S,2,$130K - $150K,Seattle,USA,Drink,Beverages,Drinks,4,$12.83,,,
27/05/2009,1133,F,S,3,$30K - $50K,Beverly Hills,USA,Non-Consumable,Health and Hygiene,Bathroom Products,4,$10.82,,,
27/05/2009,3661,M,M,1,$110K - $130K,Merida,Mexico,Food,Produce,Fruit,4,$8.32,,,
27/05/2009,446,F,S,2,$30K - $50K,Salem,USA,Food,Produce,Vegetables,5,$19.08,,,
27/05/2009,4495,F,S,5,$30K - $50K,Merida,Mexico,Food,Frozen Foods,Pizza,3,$7.13,,,
27/05/2009,7315,F,S,1,$50K - $70K,Merida,Mexico,Non-Consumable,Household,Bathroom Products,4,$16.12,,,
27/05/2009,272,F,S,0,$30K - $50K,Hidalgo,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,$11.86,,,
27/05/2009,7152,M,M,1,$130K - $150K,Hidalgo,Mexico,Food,Starchy Foods,Starchy Foods,3,$15.96,,,
27/05/2009,7338,F,M,3,$50K - $70K,Portland,USA,Food,Frozen Foods,Frozen Desserts,5,$22.92,,,
27/05/2009,9237,F,S,4,$50K - $70K,Portland,USA,Food,Baked Goods,Bread,2,$15.70,,,
27/05/2009,4731,F,S,3,$10K - $30K,Hidalgo,Mexico,Food,Snack Foods,Snack Foods,4,$19.75,,,
27/05/2009,8773,F,M,3,$50K - $70K,Mexico City,Mexico,Food,Snack Foods,Snack Foods,2,$9.02,,,
27/05/2009,8585,F,M,0,$10K - $30K,Victoria,Canada,Food,Baked Goods,Bread,3,$8.10,,,
27/05/2009,211,M,M,3,$10K - $30K,San Andres,Mexico,Food,Produce,Vegetables,5,$23.67,,,
27/05/2009,4953,M,S,5,$10K - $30K,Hidalgo,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,$14.87,,,
27/05/2009,8915,M,S,2,$10K - $30K,Hidalgo,Mexico,Food,Frozen Foods,Pizza,5,$11.30,,,
27/05/2009,1599,F,S,4,$10K - $30K,Beverly Hills,USA,Drink,Alcoholic Beverages,Beer and Wine,2,$2.37,,,
27/05/2009,8188,F,M,3,$30K - $50K,Portland,USA,Food,Snack Foods,Snack Foods,4,$10.80,,,
28/05/2009,5503,M,M,3,$50K - $70K,Beverly Hills,USA,Food,Snack Foods,Snack Foods,4,$16.39,,,
28/05/2009,1053,F,S,1,$30K - $50K,Salem,USA,Drink,Dairy,Dairy,4,$6.16,,,
28/05/2009,7967,F,S,4,$30K - $50K,Seattle,USA,Food,Canned Foods,Canned Soup,6,$5.37,,,
28/05/2009,7909,F,M,4,$70K - $90K,Bremerton,USA,Food,Canned Foods,Canned Soup,5,$10.80,,,
28/05/2009,1277,F,M,0,$50K - $70K,Acapulco,Mexico,Food,Canned Foods,Vegetables,3,$23.32,,,
28/05/2009,2988,M,M,1,$30K - $50K,Seattle,USA,Food,Snack Foods,Snack Foods,3,$10.17,,,
28/05/2009,6187,M,S,3,$50K - $70K,Acapulco,Mexico,Food,Eggs,Eggs,2,$3.76,,,
28/05/2009,6957,F,S,2,$30K - $50K,Spokane,USA,Non-Consumable,Household,Paper Products,3,$15.13,,,
28/05/2009,9069,M,S,0,$90K - $110K,Los Angeles,USA,Food,Frozen Foods,Breakfast Foods,4,$4.31,,,
28/05/2009,8285,F,S,2,$30K - $50K,Mexico City,Mexico,Non-Consumable,Household,Electrical,4,$27.12,,,
28/05/2009,1626,M,M,0,$130K - $150K,Salem,USA,Food,Produce,Fruit,3,$9.14,,,
28/05/2009,8077,F,S,4,$30K - $50K,Orizaba,Mexico,Food,Produce,Fruit,3,$7.57,,,
28/05/2009,8577,F,M,4,$90K - $110K,Yakima,USA,Food,Canned Foods,Canned Soup,4,$12.60,,,
28/05/2009,272,F,S,0,$30K - $50K,Hidalgo,Mexico,Drink,Alcoholic Beverages,Beer and Wine,4,$7.78,,,
28/05/2009,3858,F,S,1,$10K - $30K,Hidalgo,Mexico,Food,Breakfast Foods,Breakfast Foods,4,$3.10,,,
28/05/2009,3542,M,M,0,$50K - $70K,San Andres,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,$16.22,,,
28/05/2009,8462,F,S,3,$70K - $90K,San Andres,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,4,$15.88,,,
28/05/2009,9383,F,S,4,$110K - $130K,Portland,USA,Food,Snack Foods,Snack Foods,5,$13.01,,,
28/05/2009,1636,F,S,2,$30K - $50K,Hidalgo,Mexico,Food,Frozen Foods,Frozen Entrees,2,$12.69,,,
28/05/2009,5672,M,M,1,$110K - $130K,Camacho,Mexico,Food,Canned Foods,Canned Oysters,4,$23.33,,,
28/05/2009,9349,F,S,4,$10K - $30K,Orizaba,Mexico,Food,Starchy Foods,Starchy Foods,5,$29.48,,,
28/05/2009,4460,M,S,0,$50K - $70K,Bremerton,USA,Food,Eggs,Eggs,5,$19.60,,,
28/05/2009,8510,F,M,3,$30K - $50K,San Andres,Mexico,Food,Snack Foods,Snack Foods,5,$7.39,,,
28/05/2009,5716,F,M,1,$10K - $30K,Mexico City,Mexico,Food,Produce,Vegetables,5,$23.30,,,
28/05/2009,7857,F,S,3,$30K - $50K,Seattle,USA,Food,Starchy Foods,Starchy Foods,7,$43.32,,,
28/05/2009,3968,F,S,1,$30K - $50K,San Diego,USA,Food,Canned Foods,Vegetables,4,$7.92,,,
28/05/2009,2221,M,S,1,$30K - $50K,Hidalgo,Mexico,Food,Frozen Foods,Vegetables,5,$8.66,,,
28/05/2009,9619,M,M,3,$30K - $50K,Portland,USA,Food,Produce,Vegetables,4,$23.05,,,
28/05/2009,9370,F,S,2,$90K - $110K,San Diego,USA,Food,Frozen Foods,Pizza,5,$5.76,,,
28/05/2009,1796,F,S,2,$30K - $50K,Bellingham,USA,Drink,Alcoholic Beverages,Beer and Wine,2,$2.37,,,
29/05/2009,2808,M,M,1,$30K - $50K,Salem,USA,Food,Eggs,Eggs,3,$8.91,,,
29/05/2009,3656,M,S,3,$50K - $70K,Portland,USA,Food,Produce,Vegetables,3,$9.24,,,
29/05/2009,5290,M,S,1,$30K - $50K,Vancouver,Canada,Food,Snack Foods,Snack Foods,3,$25.61,,,
29/05/2009,9919,F,S,2,$10K - $30K,Vancouver,Canada,Non-Consumable,Household,Paper Products,4,$9.97,,,
29/05/2009,1003,M,M,3,$30K - $50K,Tacoma,USA,Food,Snack Foods,Snack Foods,3,$14.09,,,
29/05/2009,1050,F,S,1,$90K - $110K,Merida,Mexico,Non-Consumable,Household,Plastic Products,5,$5.04,,,
29/05/2009,5642,M,S,4,$30K - $50K,Merida,Mexico,Food,Snack Foods,Snack Foods,6,$3.84,,,
29/05/2009,5810,M,S,2,$30K - $50K,Salem,USA,Non-Consumable,Health and Hygiene,Bathroom Products,5,$31.95,,,
29/05/2009,4259,M,S,1,$10K - $30K,Seattle,USA,Food,Produce,Vegetables,5,$13.44,,,
29/05/2009,7717,F,M,2,$30K - $50K,Portland,USA,Food,Produce,Vegetables,3,$4.79,,,
29/05/2009,8245,M,S,0,$10K - $30K,Acapulco,Mexico,Food,Canned Products,Fruit,4,$13.57,,,
29/05/2009,568,M,S,1,$30K - $50K,San Andres,Mexico,Food,Produce,Specialty,4,$6.73,,,
29/05/2009,3234,F,M,2,$10K - $30K,Orizaba,Mexico,Food,Canned Foods,Canned Soup,4,$15.90,,,
29/05/2009,9822,M,M,4,$50K - $70K,Vancouver,Canada,Non-Consumable,Health and Hygiene,Hygiene,5,$12.80,,,
29/05/2009,4397,M,S,2,$30K - $50K,Spokane,USA,Food,Snacks,Candy,3,$28.81,,,
29/05/2009,9984,M,S,1,$50K - $70K,Acapulco,Mexico,Food,Canned Foods,Canned Soup,4,$1.46,,,
29/05/2009,2118,F,S,4,$10K - $30K,Merida,Mexico,Non-Consumable,Household,Kitchen Products,4,$9.47,,,
29/05/2009,4319,M,S,3,$50K - $70K,Orizaba,Mexico,Food,Produce,Specialty,3,$7.74,,,
29/05/2009,7131,M,S,2,$110K - $130K,Portland,USA,Food,Snack Foods,Snack Foods,4,$28.22,,,
29/05/2009,6582,F,M,2,$10K - $30K,Vancouver,Canada,Food,Produce,Fruit,4,$7.28,,,
29/05/2009,1494,F,M,4,$10K - $30K,Guadalajara,Mexico,Food,Dairy,Dairy,4,$1.64,,,
29/05/2009,2176,F,M,5,$10K - $30K,San Andres,Mexico,Food,Snack Foods,Snack Foods,5,$31.83,,,
29/05/2009,3228,M,S,0,$50K - $70K,San Diego,USA,Food,Snack Foods,Snack Foods,5,$29.17,,,
29/05/2009,2628,M,S,3,$130K - $150K,Vancouver,Canada,Food,Frozen Foods,Frozen Desserts,3,$15.79,,,
29/05/2009,4285,F,S,1,$30K - $50K,Merida,Mexico,Non-Consumable,Health and Hygiene,Pain Relievers,5,$8.52,,,
29/05/2009,5509,M,M,5,$130K - $150K,Guadalajara,Mexico,Food,Produce,Fruit,4,$2.31,,,
29/05/2009,423,F,S,5,$10K - $30K,Vancouver,Canada,Food,Frozen Foods,Vegetables,5,$15.77,,,
29/05/2009,9492,M,M,5,$150K +,Vancouver,Canada,Food,Snack Foods,Snack Foods,3,$6.91,,,
29/05/2009,1965,F,M,3,$30K - $50K,Tacoma,USA,Non-Consumable,Household,Candles,6,$6.96,,,
30/05/2009,1376,M,M,5,$110K - $130K,San Andres,Mexico,Food,Dairy,Dairy,3,$9.94,,,
30/05/2009,4556,M,S,2,$30K - $50K,Salem,USA,Food,Canned Foods,Canned Soup,3,$2.38,,,
30/05/2009,7685,F,S,2,$30K - $50K,San Andres,Mexico,Drink,Beverages,Carbonated Beverages,3,$10.92,,,
30/05/2009,7810,F,S,5,$10K - $30K,Bremerton,USA,Food,Snack Foods,Snack Foods,3,$3.61,,,
30/05/2009,3974,F,S,2,$30K - $50K,Vancouver,Canada,Food,Canned Foods,Canned Shrimp,4,$21.15,,,
30/05/2009,6081,M,M,4,$30K - $50K,Orizaba,Mexico,Food,Meat,Meat,4,$14.70,,,
30/05/2009,7189,F,S,4,$50K - $70K,Salem,USA,Food,Dairy,Dairy,4,$13.00,,,
30/05/2009,3048,M,S,1,$10K - $30K,Seattle,USA,Food,Canned Foods,Canned Soup,3,$2.65,,,
30/05/2009,3174,F,M,5,$130K - $150K,Camacho,Mexico,Food,Deli,Meat,5,$23.73,,,
30/05/2009,3823,M,S,2,$10K - $30K,Acapulco,Mexico,Food,Frozen Foods,Vegetables,3,$12.48,,,
30/05/2009,498,M,S,1,$50K - $70K,Merida,Mexico,Food,Breakfast Foods,Breakfast Foods,3,$2.51,,,
30/05/2009,2647,M,S,2,$50K - $70K,Beverly Hills,USA,Food,Snack Foods,Snack Foods,6,$8.89,,,
30/05/2009,9797,F,M,5,$50K - $70K,Spokane,USA,Food,Snack Foods,Snack Foods,4,$13.47,,,
30/05/2009,6829,M,S,0,$30K - $50K,San Diego,USA,Food,Baking Goods,Jams and Jellies,2,$7.56,,,
30/05/2009,2507,F,S,4,$10K - $30K,Bremerton,USA,Food,Seafood,Seafood,4,$5.85,,,
30/05/2009,8915,M,S,2,$10K - $30K,Hidalgo,Mexico,Food,Baked Goods,Bread,4,$1.59,,,
30/05/2009,2244,F,S,5,$70K - $90K,Tacoma,USA,Non-Consumable,Periodicals,Magazines,6,$7.87,,,
30/05/2009,3852,F,M,1,$50K - $70K,San Diego,USA,Food,Frozen Foods,Breakfast Foods,5,$16.24,,,
30/05/2009,1770,M,S,5,$30K - $50K,Hidalgo,Mexico,Food,Produce,Vegetables,5,$26.96,,,
30/05/2009,2015,F,S,2,$50K - $70K,Camacho,Mexico,Food,Baked Goods,Bread,4,$11.09,,,
30/05/2009,5869,M,S,1,$130K - $150K,Salem,USA,Food,Produce,Specialty,5,$8.13,,,
30/05/2009,3528,F,M,4,$30K - $50K,Tacoma,USA,Drink,Beverages,Hot Beverages,6,$11.09,,,
30/05/2009,8966,F,S,3,$50K - $70K,Bremerton,USA,Non-Consumable,Health and Hygiene,Pain Relievers,6,$16.70,,,
30/05/2009,3761,F,S,4,$50K - $70K,Orizaba,Mexico,Non-Consumable,Household,Electrical,3,$3.60,,,
31/05/2009,1052,F,M,1,$30K - $50K,Beverly Hills,USA,Non-Consumable,Periodicals,Magazines,3,$9.07,,,
31/05/2009,4661,F,M,3,$30K - $50K,Vancouver,Canada,Drink,Alcoholic Beverages,Beer and Wine,6,$13.61,,,
31/05/2009,3056,F,S,3,$50K - $70K,Mexico City,Mexico,Food,Produce,Vegetables,3,$4.14,,,
31/05/2009,5909,M,S,1,$30K - $50K,Salem,USA,Non-Consumable,Periodicals,Magazines,5,$11.32,,,
31/05/2009,7569,F,M,0,$30K - $50K,Salem,USA,Non-Consumable,Household,Electrical,5,$7.39,,,
31/05/2009,4925,F,S,0,$50K - $70K,Spokane,USA,Non-Consumable,Household,Electrical,2,$9.96,,,
31/05/2009,3661,M,M,1,$110K - $130K,Merida,Mexico,Food,Frozen Foods,Frozen Desserts,4,$7.59,,,
31/05/2009,4499,M,M,4,$130K - $150K,Salem,USA,Non-Consumable,Health and Hygiene,Hygiene,5,$22.20,,,
31/05/2009,521,M,M,1,$30K - $50K,Portland,USA,Drink,Beverages,Pure Juice Beverages,2,$7.26,,,
31/05/2009,7517,M,M,4,$10K - $30K,Los Angeles,USA,Food,Produce,Vegetables,5,$17.82,,,
31/05/2009,4676,F,M,0,$30K - $50K,Spokane,USA,Food,Breakfast Foods,Breakfast Foods,5,$30.45,,,
31/05/2009,3951,M,M,4,$110K - $130K,Los Angeles,USA,Food,Meat,Meat,5,$13.30,,,
31/05/2009,5249,F,S,4,$70K - $90K,Beverly Hills,USA,Food,Produce,Vegetables,4,$34.68,,,
31/05/2009,6560,F,S,5,$70K - $90K,Tacoma,USA,Food,Meat,Meat,2,$4.66,,,
31/05/2009,291,M,S,1,$90K - $110K,Vancouver,Canada,Food,Frozen Foods,Frozen Desserts,3,$26.19,,,
31/05/2009,8091,F,S,4,$90K - $110K,Salem,USA,Drink,Beverages,Carbonated Beverages,3,$17.62,,,
31/05/2009,1424,M,M,3,$30K - $50K,San Andres,Mexico,Food,Snack Foods,Snack Foods,3,$6.67,,,
31/05/2009,9525,M,S,4,$10K - $30K,Camacho,Mexico,Food,Deli,Meat,6,$5.72,,,
31/05/2009,6488,F,S,1,$10K - $30K,Salem,USA,Food,Produce,Vegetables,5,$23.14,,,
31/05/2009,7356,F,M,4,$10K - $30K,Merida,Mexico,Drink,Beverages,Pure Juice Beverages,5,$7.78,,,
31/05/2009,9421,M,S,3,$30K - $50K,Walla Walla,USA,Food,Canned Foods,Vegetables,1,$1.08,,,
31/05/2009,5877,M,S,3,$10K - $30K,Tacoma,USA,Non-Consumable,Health and Hygiene,Bathroom Products,6,$22.06,,,
31/05/2009,789,F,M,4,$50K - $70K,Hidalgo,Mexico,Drink,Dairy,Dairy,4,$9.86,,,
31/05/2009,5099,F,M,1,$50K - $70K,Camacho,Mexico,Food,Frozen Foods,Breakfast Foods,5,$2.79,,,
31/05/2009,5712,F,M,2,$70K - $90K,Camacho,Mexico,Food,Deli,Meat,4,$5.82,,,
31/05/2009,1350,M,M,5,$50K - $70K,Vancouver,Canada,Food,Breakfast Foods,Breakfast Foods,5,$10.76,,,
31/05/2009,8204,M,S,3,$10K - $30K,Merida,Mexico,Food,Frozen Foods,Pizza,4,$6.96,,,
31/05/2009,8775,F,M,2,$130K - $150K,Merida,Mexico,Drink,Dairy,Dairy,4,$22.23,,,
31/05/2009,1843,M,M,2,$50K - $70K,Victoria,Canada,Drink,Beverages,Pure Juice Beverages,5,$13.21,,,
31/05/2009,4731,F,S,3,$10K - $30K,Hidalgo,Mexico,Food,Baked Goods,Bread,4,$8.05,,,
31/05/2009,5102,F,S,0,$70K - $90K,Merida,Mexico,Food,Snack Foods,Snack Foods,5,$32.00,,,
31/05/2009,8710,M,M,5,$30K - $50K,Merida,Mexico,Food,Breakfast Foods,Breakfast Foods,3,$7.42,,,
01/06/2009,2646,F,M,2,$30K - $50K,Camacho,Mexico,Food,Produce,Fruit,4,$13.95,,,
01/06/2009,6265,F,S,2,$10K - $30K,Yakima,USA,Drink,Beverages,Carbonated Beverages,6,$21.02,,,
01/06/2009,4150,M,M,3,$30K - $50K,Camacho,Mexico,Non-Consumable,Health and Hygiene,Bathroom Products,3,$7.06,,,
01/06/2009,9037,F,M,1,$10K - $30K,Orizaba,Mexico,Food,Baking Goods,Jams and Jellies,4,$25.02,,,
01/06/2009,6669,M,M,4,$50K - $70K,Hidalgo,Mexico,Food,Baking Goods,Baking Goods,4,$10.16,,,
01/06/2009,133,M,M,1,$30K - $50K,Los Angeles,USA,Food,Snack Foods,Snack Foods,4,$16.13,,,
01/06/2009,6912,F,M,5,$10K - $30K,Spokane,USA,Drink,Beverages,Hot Beverages,5,$26.41,,,
01/06/2009,9134,M,M,5,$70K - $90K,Yakima,USA,Food,Snack Foods,Snack Foods,4,$22.62,,,
01/06/2009,1850,M,S,1,$130K - $150K,Spokane,USA,Food,Baking Goods,Jams and Jellies,3,$8.91,,,
01/06/2009,2176,F,M,5,$10K - $30K,San Andres,Mexico,Non-Consumable,Household,Plastic Products,4,$10.40,,,
01/06/2009,6912,F,M,5,$10K - $30K,Spokane,USA,Food,Produce,Fruit,6,$3.17,,,
01/06/2009,1871,F,M,0,$30K - $50K,Hidalgo,Mexico,Food,Snacks,Candy,5,$23.85,,,
01/06/2009,7454,M,M,2,$10K - $30K,Vancouver,Canada,Non-Consumable,Health and Hygiene,Bathroom Products,5,$31.06,,,
01/06/2009,8380,M,S,2,$30K - $50K,San Andres,Mexico,Food,Produce,Vegetables,4,$6.79,,,
01/06/2009,4936,M,S,2,$70K - $90K,San Andres,Mexico,Food,Dairy,Dairy,3,$2.14,,,
01/06/2009,2513,M,S,2,$30K - $50K,Portland,USA,Food,Baking Goods,Baking Goods,4,$3.20,,,
01/06/2009,1556,F,M,3,$50K - $70K,Tacoma,USA,Food,Deli,Meat,4,$3.46,,,
01/06/2009,5844,M,S,4,$30K - $50K,Tacoma,USA,Food,Frozen Foods,Frozen Desserts,4,$10.30,,,
01/06/2009,4731,F,S,3,$10K - $30K,Hidalgo,Mexico,Food,Eggs,Eggs,4,$24.58,,,
01/06/2009,4635,M,M,4,$30K - $50K,San Diego,USA,Food,Canned Foods,Vegetables,5,$24.15,,,
01/06/2009,9574,F,M,4,$10K - $30K,Acapulco,Mexico,Non-Consumable,Household,Electrical,5,$27.14,,,
01/06/2009,993,M,M,3,$70K - $90K,Salem,USA,Food,Eggs,Eggs,2,$6.39,,,
01/06/2009,1395,M,S,1,$10K - $30K,Vancouver,Canada,Food,Starchy Foods,Starchy Foods,3,$16.53,,,
01/06/2009,4761,F,M,2,$10K - $30K,Merida,Mexico,Drink,Beverages,Drinks,5,$14.77,,,
01/06/2009,467,F,S,1,$10K - $30K,Salem,USA,Food,Dairy,Dairy,5,$18.96,,,
01/06/2009,3308,M,M,1,$150K +,Salem,USA,Food,Snack Foods,Snack Foods,4,$18.62,,,
02/06/2009,4541,F,M,1,$50K - $70K,Bremerton,USA,Food,Frozen Foods,Vegetables,5,$17.57,,,
02/06/2009,3528,F,M,4,$30K - $50K,Tacoma,USA,Non-Consumable,Household,Paper Products,3,$11.36,,,
02/06/2009,4877,M,M,4,$30K - $50K,Seattle,USA,Food,Dairy,Dairy,5,$12.05,,,
02/06/2009,8853,F,M,4,$70K - $90K,Seattle,USA,Food,Snacks,Candy,2,$3.50,,,
02/06/2009,3903,F,S,1,$30K - $50K,Beverly Hills,USA,Food,Canned Foods,Canned Soup,4,$3.78,,,
02/06/2009,7731,F,M,5,$10K - $30K,Los Angeles,USA,Food,Snack Foods,Snack Foods,6,$19.68,,,
02/06/2009,5125,F,S,2,$30K - $50K,Tacoma,USA,Non-Consumable,Carousel,Specialty,3,$20.70,,,
02/06/2009,9143,F,M,5,$50K - $70K,Merida,Mexico,Food,Baking Goods,Jams and Jellies,4,$31.77,,,
02/06/2009,7472,M,M,0,$10K - $30K,Hidalgo,Mexico,Food,Dairy,Dairy,5,$8.76,,,
02/06/2009,7946,F,M,1,$90K - $110K,Camacho,Mexico,Food,Dairy,Dairy,6,$7.34,,,
02/06/2009,2553,M,M,2,$50K - $70K,Spokane,USA,Food,Meat,Meat,2,$8.79,,,
02/06/2009,1965,F,M,3,$30K - $50K,Tacoma,USA,Food,Snack Foods,Snack Foods,5,$29.35,,,
02/06/2009,8,M,M,2,$50K - $70K,San Andres,Mexico,Non-Consumable,Household,Paper Products,4,$8.54,,,
02/06/2009,4346,M,S,1,$30K - $50K,Vancouver,Canada,Non-Consumable,Household,Cleaning Supplies,6,$19.97,,,
02/06/2009,6681,M,M,3,$90K - $110K,Tacoma,USA,Food,Deli,Meat,4,$24.10,,,
02/06/2009,6013,M,M,1,$10K - $30K,Walla Walla,USA,Food,Dairy,Dairy,3,$5.63,,,
02/06/2009,4271,M,M,0,$50K - $70K,San Andres,Mexico,Food,Produce,Vegetables,4,$17.52,,,
